epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,10947.6,0.79553,0.4194,0.88993,0.93589,0.90357,0.94336,0.69024,0.94218,0.45343,0.95161,0.003169,0.003169,0.003169
140,11039.5,0.78956,0.42264,0.89287,0.92525,0.90714,0.94173,0.68994,0.93477,0.45303,0.94848,0.0031195,0.0031195,0.0031195
141,11122,0.79455,0.42914,0.89352,0.93081,0.91161,0.94316,0.69094,0.93664,0.4562,0.94931,0.00307,0.00307,0.00307
142,11203.2,0.79828,0.42633,0.89022,0.95483,0.89375,0.94382,0.69167,0.9364,0.45139,0.94991,0.0030205,0.0030205,0.0030205
143,11284.3,0.77494,0.40348,0.88447,0.94165,0.90536,0.94539,0.6943,0.93894,0.45315,0.95027,0.002971,0.002971,0.002971
144,11365.4,0.79129,0.41933,0.88727,0.9439,0.90446,0.94493,0.69083,0.94039,0.45379,0.95283,0.0029215,0.0029215,0.0029215
145,11446.6,0.78525,0.41748,0.88751,0.94175,0.90446,0.94531,0.69214,0.94338,0.46112,0.95554,0.002872,0.002872,0.002872
146,11528,0.78969,0.40947,0.89332,0.94403,0.90361,0.94261,0.69243,0.93884,0.46602,0.9529,0.0028225,0.0028225,0.0028225
147,11609,0.77245,0.40512,0.88695,0.94968,0.90357,0.94197,0.69227,0.9372,0.46799,0.95149,0.002773,0.002773,0.002773
148,11693.4,0.77221,0.4058,0.88154,0.93956,0.90625,0.9411,0.69392,0.93734,0.46781,0.95235,0.0027235,0.0027235,0.0027235
149,11776.4,0.75975,0.40734,0.88425,0.94307,0.91161,0.94713,0.69618,0.94167,0.46076,0.95379,0.002674,0.002674,0.002674
150,11862.3,0.75879,0.39717,0.88191,0.94523,0.90921,0.9441,0.69391,0.94218,0.45914,0.95346,0.0026245,0.0026245,0.0026245
151,11953.9,0.75967,0.40236,0.88359,0.93148,0.91607,0.94388,0.69266,0.93956,0.4601,0.95306,0.002575,0.002575,0.002575
152,12045.1,0.76731,0.39851,0.88553,0.93691,0.91493,0.94615,0.69756,0.94056,0.46513,0.95398,0.0025255,0.0025255,0.0025255
153,12127.3,0.75677,0.4,0.87848,0.93288,0.91829,0.94923,0.69977,0.93791,0.45274,0.95385,0.002476,0.002476,0.002476
154,12211.5,0.75465,0.39736,0.88372,0.9364,0.90893,0.94819,0.69909,0.93581,0.45076,0.95049,0.0024265,0.0024265,0.0024265
